,MCF7,HEPG2,HT29,A375,PC3,YAPC,A549,HCC515
JARID2,4.485426827170242,3.187451054027326,2.456806149230474,3.2125693388508063,2.2016338611696504,2.3978029618624896,2.3950627995175777,2.558267634055736
CDKL5,0.7224660244710909,1.4698859762744636,0.9411063109464316,0.6415460290875237,0.8155754288625725,0.963474123974886,2.669026765509631,1.0703893278913978
CAMK1G,0.0,0.0,0.0,0.0285691521967709,0.1634987322828795,0.0,0.0840642647884745,0.0
CDK11A,5.457462964648552,4.216454865144756,5.357552004618084,3.797012977836145,4.213347281733442,4.363171077119244,3.792855352362488,4.587364990936461
NADK,5.711219556894335,5.7238315664953205,6.093602428795734,4.178714641175444,5.990728003718973,5.809671677907059,4.344828496997442,5.159871336778389
TFAP2B,0.01435529297707,0.0,0.0,5.6862203650227325,0.0,0.0976107966264223,0.0,0.0
TFAP2D,0.0,0.0285691521967709,0.0,0.0,0.0,0.0,0.0,0.0
DLEC1,0.2141248053528473,0.1634987322828795,0.8953026213333066,0.0426443374084937,0.2016338611696504,0.4114262457264651,0.0285691521967709,0.0840642647884745
CYTH3,2.718087583960517,1.8718436485093173,1.2448870591235344,3.114367024952,3.795974694206668,3.7495342676692616,4.138323004056484,3.75702324650746
ADAM22,1.5310694927259538,1.2387868595871168,2.1570437101455804,2.1602748314085933,0.4956951626240688,0.632268215499513,0.1763227726404629,1.280956313831056
SYPL1,6.380417772765278,4.9941271140031285,6.639810977716776,6.427270935173586,7.182890892745478,7.291216754294359,6.678635347822744,6.149137401227993
CYB561,8.14338321398982,1.769771739249448,5.655351828612554,4.4342946179599245,6.109778429078663,6.53884852074424,4.0984532463092735,4.831370587967541
SPAG9,5.278728212938939,4.630521963471638,4.161081482277184,5.356495987705577,5.484782623077873,4.7985690035568815,5.824258696603375,4.664482840364681
CELSR3,2.111031312388744,2.84197311892718,2.9467308601403097,1.4059923596758368,0.963474123974886,1.0772429989324606,1.7180875839605168,3.4316229597132923
AASS,0.1243281350022017,3.3015876466031866,0.2016338611696504,3.582556003014061,0.2986583155645152,2.6016965164809576,0.070389327891398,2.735522177296537
PLEKHG6,0.9107326619029126,3.2585189247113013,4.111865963867556,0.3219280948873623,2.1538053360790355,4.083213368248981,0.9781956296816516,1.1953475983222193
SS18L2,4.229587922740652,4.605257262939004,4.725741156503952,5.428611418467134,5.294253136444514,4.900625332536066,4.471187460386986,4.446256229889563
MPND,4.592158002125361,3.5957423394743997,3.45022149589718,3.647314509547136,3.0089887832272546,2.9297909977185963,2.639232163249277,2.7092906357233577
MGST1,8.572397067642775,7.937815168803419,8.087091511654915,5.7990873060740045,8.523679562272115,7.226123143125237,9.969530423894982,9.01496893277712
CRY1,3.0107798387532423,3.0891591319112384,3.2187811677840688,3.095924419998536,3.773996325111173,3.956985924612576,4.224194663970433,4.40735275114004
PGLYRP1,0.1890338243900171,0.0,0.7398481026993274,0.0,0.0565835283663675,0.0,0.0,0.1505596765753814
NFIX,1.1826922975161902,3.653060017104565,4.0798047546352585,4.431622959713292,4.817623257511432,2.339137384919585,0.8639384504239714,0.7398481026993274
ST3GAL1,4.537296067090842,4.694323060125387,6.20906339534927,3.5422580497669176,5.574707046415546,4.531069492725954,2.2839217723076177,3.4369613378336026
MMP25,0.7824085649273732,0.070389327891398,0.3561438102252753,0.3673710656485295,0.1634987322828795,0.6415460290875237,0.1890338243900171,0.1890338243900171
IL32,0.4541758931858021,7.995936703504587,1.3785116232537298,2.8659188145522125,3.5921580021253603,3.998195503153252,4.6276068381296485,1.2016338611696504
PKD1,5.5087455542444745,4.132576842670009,4.877744249949002,4.042644337408494,3.975446765640962,4.701549056943072,3.643856189774725,3.382667252745041
MAPK8IP2,0.9781956296816516,1.3276873641760472,0.0285691521967709,0.0426443374084937,0.6780719051126377,0.2986583155645152,0.8639384504239714,1.1699250014423124
MED24,4.477029653013066,5.758356482939918,5.516015147003665,4.7964939294258375,5.133399125417198,5.45483390689887,5.2471680003747725,5.500164679492167
RHOBTB2,2.5825560030140613,2.280956313831056,1.7092906357233577,2.7548875021634687,2.493134922305505,2.8698714061777126,3.2249663650002742,3.021479727410452
HEATR5B,3.169925001442312,2.5185351389821804,2.8933622107638715,3.381283372503784,2.5285713188707577,3.2000648615143104,3.2047667506546134,3.4815572807085897
SEC62,6.002702520379825,5.881175155349276,6.036063688743695,5.849999259466097,6.2433644256936605,6.295539370406834,6.520422248526447,6.151168794186662
RPS20,10.889656058192164,10.330804863281616,10.791325711763914,11.894704101133096,8.982451749527549,11.275717135484015,10.703903573444665,10.445014845868425
CSDE1,9.69108045979223,7.2635978485439,7.8755343515732354,8.048813793332256,7.626877135498702,7.331544000506969,7.35244074691265,7.560714954474479
UBE3C,5.0422065601206905,4.3008558712687615,5.676662334857968,5.405992359675836,5.1280458909229925,6.032982416699428,5.474111513942408,4.699329525673156
REV3L,3.584962500721156,3.2720231890610485,2.7928553523624893,2.286881147788161,1.726831217032493,3.2094533656289497,2.7026575433909112,2.440952198029637
TENM1,0.01435529297707,0.01435529297707,0.01435529297707,1.4059923596758368,0.0840642647884745,0.01435529297707,0.0,0.0285691521967709
PAX7,0.0,0.0,0.0426443374084937,0.0,0.0,0.4646682670034443,0.2141248053528473,0.0
MASP2,0.4222330006830478,3.838951766951944,0.6780719051126377,0.0840642647884745,0.8479969065549499,0.7224660244710909,0.2750070474998698,0.6690267655096305
IYD,0.1243281350022017,0.0426443374084937,1.1890338243900171,0.0,0.01435529297707,0.0840642647884745,0.0,0.0
FAM76A,2.130930869826449,2.0669502439246266,1.948600847493356,1.6735564239901446,1.9068905956085185,2.211012193485512,2.1826922975161898,1.7907720378619998
TRAF3IP3,0.1243281350022017,0.0285691521967709,0.01435529297707,0.01435529297707,0.2387868595871165,0.2141248053528473,0.137503523749935,0.1890338243900171
POMT2,4.072963271555223,2.611172380044005,3.007195501404204,2.424922088210688,4.409390936137702,4.106850796450224,4.1034976397033365,4.495695162624068
VTA1,5.557961426893197,5.398145116504409,5.179909090014935,5.400537929583728,4.872336288104641,5.526381862561923,5.893119475835918,4.456149034647996
MLXIPL,2.6780719051126383,6.517433184071687,1.097610796626422,0.6415460290875237,0.6599245584023783,2.3132458517875616,0.903038270112912,0.7570232465074596
BAZ1B,5.163901213814541,4.940166750482817,5.50303064564116,5.087038456766948,4.931210274803932,5.879460722538023,5.561020577829268,5.236492618381302
RANBP9,5.228433920513367,4.605257262939004,4.495695162624068,4.289834465177509,3.761285273361618,4.089159131911239,3.7718855785153664,4.532316959332765
ETV7,0.1110313123887439,0.01435529297707,0.1243281350022017,0.0976107966264223,0.1110313123887439,2.7441610955704103,0.0426443374084937,0.2265085298086797
SPRTN,3.2187811677840688,2.364572432295856,3.176322772640463,2.963474123974886,3.058316495590823,2.877744249949002,3.6392321632492775,3.2249663650002742
EEF1AKNMT,5.170726276131552,4.142413437873741,4.8339020766691645,5.088735246190284,6.088523256616633,4.442280035252584,5.286511557664226,5.144862142915733
DYRK4,2.2479275134435857,3.9763636357327616,2.7634115744700067,4.713695814843359,3.907852071845964,3.682573297347578,4.731726322715782,4.693208148910016
ZNF207,6.4715126480455,6.421391631882804,7.436711542137214,6.943686951597095,6.002027364744278,7.47937609116166,7.583082767502932,6.2092583936655625
UQCRC1,7.290940402403677,8.268144283292504,7.204571144249202,7.366409647659428,8.713730177406706,7.148934104526338,7.5351976012068445,7.620952902271679
STARD3NL,3.96624587322494,4.4114262457264655,4.794415866350106,5.422905742612183,5.090430042321621,5.565292520581024,5.970853654340483,5.400537929583728
CD9,7.789859640913648,3.884597920990065,7.3045110418099535,7.754820709180246,7.935165049603696,9.240409742517231,7.421307468009088,6.742949368993834
HHATL,0.0,0.0426443374084937,0.0,0.01435529297707,0.0,0.0,0.0,0.1505596765753814
NCAPD2,5.066089190457771,5.6678921252302334,6.0367231060055255,6.0933911532530125,5.207502459258789,5.6895787255093255,6.196134880765162,5.886306263452426
IFFO1,0.137503523749935,3.439623137557117,0.8559896973084807,2.7484612330040354,0.8953026213333066,0.2265085298086797,0.8639384504239714,0.4329594072761063
GIPR,1.6870606883398924,0.1505596765753814,2.2448870591235344,0.5945485495503542,0.6780719051126377,2.2016338611696504,0.5459683691052926,0.5459683691052926
PHF7,1.8599695482210257,2.689299160535892,1.5058909297299572,3.791814071161826,2.604071323668861,1.713695814843359,1.0908534304511135,2.773996325111173
SEMA3G,0.1243281350022017,4.12267271882414,0.3219280948873623,3.3291235962915664,0.1763227726404629,0.0840642647884745,0.6599245584023783,0.6229303509201767
NISCH,4.104336659814735,4.06177619758669,4.399854673572432,3.880685525261125,4.6276068381296485,4.108524456778168,3.193771743396681,5.028569152196772
STAB1,0.0565835283663675,0.3219280948873623,0.0285691521967709,0.01435529297707,0.1890338243900171,0.0,0.01435529297707,0.0426443374084937
FUZ,3.5981269599196035,0.1890338243900171,0.5360529002402097,5.750874439656847,2.400537929583729,2.372952097911829,2.9049657186840263,2.9049657186840263
SLC6A13,0.0285691521967709,0.1505596765753814,0.0285691521967709,0.1505596765753814,0.0,0.0,0.3561438102252753,0.1243281350022017
IDS,5.630230715859691,1.9259994185562237,3.868884273028773,4.515384460636948,4.650190123496776,6.020146573111776,5.507794640198697,4.5668151540108965
PRSS3,0.0285691521967709,0.070389327891398,6.154007947559023,0.0,7.760686686101437,1.4329594072761065,2.7928553523624893,0.0
ZNF200,2.6415460290875235,2.611172380044005,2.7311832415722,3.221877081077034,2.0179219079972617,3.687060688339893,3.032100843167024,2.405992359675837
CD4,0.0976107966264223,0.8718436485093178,0.3895668117627256,0.4646682670034443,0.0840642647884745,0.5260688116675876,0.2141248053528473,0.070389327891398
LRRC23,2.912649864897204,1.992768430768924,1.6735564239901446,3.918386234446348,2.3132458517875616,2.0426443374084937,4.017921907997264,3.657640005207824
BTK,0.1763227726404629,0.01435529297707,0.0840642647884745,0.0285691521967709,0.1110313123887439,0.2265085298086797,0.0976107966264223,0.3334237337251918
HFE,0.7311832415722002,1.6182386555954549,2.9579145986329847,2.1602748314085933,0.4114262457264651,3.4302852729777813,3.7311832415722,3.699329525673156
SCMH1,2.5921580021253603,4.863938450423971,4.239550796613645,4.030336078370959,3.581351247168777,3.919340082442013,3.114367024952,4.492494151679432
FYN,0.9411063109464316,5.18824265626441,3.5909612413426,4.919340082442012,3.1618876823768938,5.300489844363108,1.3045110418099528,0.6415460290875237
HIVEP2,1.9745293124838816,1.9411063109464315,1.9411063109464315,2.0426443374084937,2.286881147788161,2.39231742277876,1.292781749227846,1.8439838440483265
FMO1,0.0565835283663675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOA,4.344118334521428,4.12267271882414,4.549053029337288,5.20124177119825,4.572889668420581,4.173926931999809,4.013462259806564,3.9990980337056072
LYPLA2,5.847746416921387,6.322288723570878,7.073498932290182,6.673980351229853,5.740118042833128,5.84197311892718,4.651912744645784,5.620879611355416
CLCN6,2.611172380044005,3.823749360308273,2.920293300211007,2.3561438102252747,2.319039815562536,2.5385381636298043,2.3476656563009706,2.6803243568440163
MRC2,1.0496307677246008,0.070389327891398,0.5945485495503542,4.329123596291566,3.6205864104518777,2.028569152196771,3.7026575433909112,3.993674361750585
NME1-NME2,5.603774686463972,5.3978029618624905,5.330916878114618,4.622930350920177,4.7527485914071335,4.143230134776894,5.121844297876376,4.43028527297778
SLC6A7,0.0,0.0,0.070389327891398,0.0,0.0,0.0285691521967709,0.0,0.01435529297707
TSPAN9,2.3673710656485296,4.326249700837456,2.776103988073164,3.05484847699562,1.996388746447621,2.9297909977185963,3.563158130402808,2.636914580355878
BTBD7,3.683696454306516,2.803227036434928,3.102658131363739,2.1602748314085933,3.3175935046234715,4.00539998774259,3.353323291162897,3.8509993947164736
APBA3,2.837943241891028,2.925999418556223,2.9836776946980668,2.6870606883398924,3.0840642647884744,3.4342946179599254,2.713695814843359,3.0268000593437154
MKS1,5.02945288578697,3.831877241191673,3.5680321047712797,3.634593268445757,3.8042601156347375,4.2433644256936605,3.33199177823206,3.8982083525087177
ABHD5,3.646162657157894,1.8875252707415875,2.4436066514756147,3.548436624696042,4.640389560054945,3.4195388915137843,3.670160514126634,3.799087306074004
ANOS1,2.2479275134435857,0.01435529297707,0.0,0.0,1.6415460290875237,0.1110313123887439,0.0285691521967709,0.0
AKAP8L,5.577126661307052,4.965322548367254,4.901108243014511,5.416164164733128,5.163498732282879,5.15704371014558,4.1683211157397215,4.9429835981871015
MBTD1,3.628773595201645,3.326249700837456,3.3103401206121505,2.700439718141092,2.341985747228616,3.816599706534912,2.606442228131608,2.587364990936461
UTP18,6.386983342366655,5.707635219545296,5.418527302101609,5.853995647176394,5.7489978500981485,5.8894735425311096,6.325530331567558,5.777419715515831
RNF216,4.148934104526338,3.8609627978581167,3.4475791965488827,3.628773595201645,3.3419857472286165,3.936402377725064,3.960697039304312,3.882643049361841
TTC19,4.817111572795698,3.8186460828225393,3.634593268445757,5.353323291162897,3.917431755390104,5.241077458175037,4.611762560064872,4.516645557780962
PTBP1,7.762681011883338,8.128303713008654,8.112700132749362,6.948484044267701,7.062531902717617,8.073766688093718,7.503666754576019,7.753016128735836
DPF1,1.5945485495503542,1.459431618637297,0.2509615735332188,2.0976107966264217,1.7655347463629767,2.0942360698457656,1.4436066514756147,1.0356239097307212
SYT7,3.704871964456353,1.7484612330040354,2.700439718141092,0.2265085298086797,2.37851162325373,3.5185351389821804,0.6040713236688608,0.7570232465074596
LARS2,3.0143552929770703,4.163498732282879,3.320484678017693,3.5084286525318573,4.0259146987507926,3.277984747299765,3.2957230245399685,3.3645724322958563
PIK3C2A,3.685940148445977,3.602884408718418,4.516015147003665,3.641546029087524,3.4168397419128294,4.2630344058337934,4.141596278383818,3.279471295644468
PLAUR,1.9221978483963669,1.4905701304462011,4.716442236843322,6.470374170416245,5.931919390100041,4.038260575175348,4.859969548221026,3.3547342399706035
ANLN,4.824258696603374,4.646162657157894,5.0695303251623045,4.99954908734095,6.414304694623959,6.7839804136837945,6.626731150672788,5.921721947009604
WIZ,4.2630344058337934,3.2448870591235344,3.4905701304462013,3.574101508089389,3.4356285940520905,4.03738222200308,3.035623909730721,3.142413437873741
RABGAP1,4.9886846867721655,3.697106574476975,4.805292455600712,3.968090752045256,3.33199177823206,5.589164236699772,3.8718436485093184,3.672425341971496
DCN,0.0426443374084937,0.2016338611696504,0.137503523749935,0.0285691521967709,0.1243281350022017,1.1375035237499351,0.1243281350022017,0.1890338243900171
QPCTL,3.5160151470036647,3.8268026842858265,3.550900664647523,3.396433531250992,2.8519988371124465,2.859969548221027,2.780310099043376,2.503348735167504
PPP5C,6.409051438538562,5.353323291162897,6.820051284638133,5.659353759170051,5.285032249622911,5.370861740085284,5.955359305242994,5.554895775419013
CEP68,2.4462562298895643,2.4776773275653072,1.560714954474479,2.6322682154995127,1.4750848829487828,2.2957230245399685,2.454175893185802,1.91456452349394
MAP4K3,3.6915341649192,4.86294724802092,3.2265085298086795,3.2387868595871163,3.916476644437717,4.759155833800272,4.1945598860226125,4.24031432933371
ZBTB32,0.3895668117627256,0.070389327891398,0.2016338611696504,0.4541758931858021,0.0565835283663675,0.2868811477881615,0.137503523749935,0.0
TYROBP,0.0,0.0,0.0,0.0,0.0,0.0,0.2265085298086797,0.0
TMEM159,4.183486514459391,2.2570106182060234,4.62993940943954,2.935459747805289,3.192194165283345,4.676944359106912,3.547203024756932,3.270528942380718
GABRA3,0.0285691521967709,0.0,0.2986583155645152,2.1176950426697547,0.1505596765753814,0.0285691521967709,0.137503523749935,0.0
BRCA1,3.888499735514123,3.779259720372377,4.160274831408593,4.151371776253954,3.1842802944193824,5.472812666192388,5.140778655782796,3.619413010597937
ERCC1,5.217618485351048,4.410748128185948,5.433627167084783,8.593241709743326,4.3319917782320605,4.536052900240209,6.261718849787941,4.704318677760831
CD22,1.570462931026041,1.7824085649273729,0.070389327891398,2.811471030529836,0.2509615735332188,1.655351828612554,0.2387868595871165,0.1763227726404629
SEMA3B,6.162492036937525,6.903881845736179,4.475084882948782,5.991181681408527,4.679198570566922,2.925999418556223,1.4276061727818994,2.1570437101455804
MBTPS2,3.543495883425772,3.2675357980687347,2.341985747228616,4.794415866350106,3.922197848396367,3.5801454844233804,4.856487779495678,4.60229058486114
PRICKLE3,3.700439718141092,2.1176950426697547,3.3757345385831563,2.8318772411916733,2.918386234446348,4.0916998341368105,2.835924074254375,2.341985747228616
LTF,0.0976107966264223,0.0,0.01435529297707,0.1505596765753814,0.0565835283663675,0.0,0.0,0.01435529297707
EXTL3,2.169925001442312,3.2187811677840688,1.6088092426755238,3.095924419998536,3.114367024952,3.793895882548878,3.3233700690612684,2.9448584458075384
